"#","Nome do Produto","SKU","Categoria","Prioridade","Repostável","Status Post","Link do Produto","Link da Imagem","Legenda Instagram","Observações","Ordem de Postagem"
"931","Chapéu Tchê Feltro de Lã Marrom com Fita Bicolor Couro de Cobra","051.00.82.14","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/regionais-e-tradicionais/tche-gaucho/chapeu-tche-gaucho-la-marrom-com-fita-bicolor-couro-de-cobra","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_tche_gaucho_la_marrom_com_fita_bicolor_couro_de_cobra_931_2_dba6edcae8c0b2452ee909a8c00f73ab.jpg","","Marca: Sibu Company","307"
"933","Chapéu Tchê Feltro de Lã Castor com Fita Bicolor Couro de Cobra","051.00.81.14","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/regionais-e-tradicionais/tche-gaucho/chapeu-tche-gaucho-la-castor-com-fita-bicolor-couro-de-cobra","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_tche_gaucho_la_castor_com_fita_bicolor_couro_de_cobra_933_1_d9a31453ce6836337a0b5331432edb55.jpg","","Marca: Sibu Company","308"
"935","Boina Militar I de Feltro com Debrum de Couro","082.61.16.925","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/militar/boina-militar-i/boina-militar-i-de-feltro-com-debrum-em-couro","https://images.tcdn.com.br/img/img_prod/1063786/boina_militar_i_de_feltro_com_debrum_em_couro_935_1_60ef493d0cd7e07a9c021e5fff0839e5.jpg","","","309"
"937","Chapéu Cavaleiro II Traços Sertanejos com Fita Marrom de Strass","116.02.18.02.75","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-country/cavaleiro-ii/chapeu-cavaleiro-ii-tracos-sertanejo-com-fita-marrom-de-strass","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_tracos_sertanejo_com_fita_marrom_de_strass_937_1_6414695f4f4f1060aeb862ec2e7910f3.png","","Marca: Sibu Company","310"
"939","Chapéu Country Traços Sertanejos com Fita de Recouro Preta e Detalhes em Metal","031.02.18.03.56","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-country/country-tracos-sertanejo/chapeu-country-tracos-sertanejo-com-fita-de-recouro-preta-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_tracos_sertanejo_com_fita_de_recouro_preta_e_detalhes_em_metal_939_1_6aca945a92ec6e7765aa570bfca98f51.png","","Marca: Sibu Company","311"
"941","Chapéu Rock Sport Traços Sertanejos com Fita Bege e Marrom","070.01.18.01.15","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport-tracos-sertanejo/chapeu-rock-sport-tracos-sertanejo-com-fita-bege-e-marrom","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_tracos_sertanejo_com_fita_bege_e_marrom_941_1_9ba7a0f7011bb39d9dd59b3311fb9131.png","","Marca: Sibu Company","312"
"943","Chapéu Rock Sport Bicolor Traços Sertanejos com Fita de Detalhe Frontal","070.01.18.04.20","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport-tracos-sertanejo/chapeu-rock-sport-bicolor-tracos-sertanejo-com-fita-de-detalhe-frontal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_bicolor_tracos_sertanejo_com_fita_de_detalhe_frontal_943_1_91b88708a9dc5b2b22037ee5211e2e60.png","","Marca: Sibu Company","313"
"945","Chapéu Top Bull Traços Sertanejos com Fita de Recouro e Detalhes em Metal","172.02.18.001.57","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/top-bull-tracos-sertanejo/chapeu-top-bull-tracos-sertanejo-com-fita-de-gorgurao-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_tracos_sertanejos_com_fita_de_recouro_e_detalhes_em_metal_945_1_423ffb6071d8d1f77c3be3eaaefd65c9.png","","Marca: Sibu Company","314"
"947","Boina Militar II de Feltro com Debrum de Couro","084.62.16.925","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/militar/boina-militar-ii/boina-militar-ii-de-feltro-com-debrum-de-couro","https://images.tcdn.com.br/img/img_prod/1063786/boina_militar_ii_de_feltro_com_debrum_de_couro_947_1_662031eca73b30a3b7096c5bf9daf453.jpg","","","315"
"951","Boina Giusepina em Tecido Branco Verão","066.00.06.023","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas-italianas/boina-belamina/boina-giusepina-em-tecido","https://images.tcdn.com.br/img/img_prod/1063786/boina_giusepina_em_tecido_branco_verao_951_1_d53102dcfd757d19dfe4fc3aada5d8ff.png","","Marca: San Doná","316"
"975","Chapéu Coco ou Chaplin","140.00.00","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-especiais/chaplin-ou-coco/chapeu-coco-ou-chaplin-de-feltro-preto","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_coco_ou_chaplin_975_1_fd3ff3ffe4aaaeff1c1c35a238dd59d5.png","","Marca: San Doná","317"
"1053","Chapéu Country Juta Preta com Fita de Strass Sortida","031.02.03.022.071","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-country/country/chapeu-country-juta-preto-com-fita-de-strass","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_juta_preta_com_fita_de_strass_sortida_1053_1_be92d1ae24da3cc95d53ff99e57942db.png","","Marca: Sibu Company","318"
"1055","Chapéu Country Juta Natural com Fita de Strass Sortida","031.02.03.001.71","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-country/country/chapeu-country-juta-natural-com-fita-de-strass-sortida","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_juta_natural_com_fita_de_strass_sortida_1055_1_73968e51883ef15279a88e8322665fb3.png","","Marca: Sibu Company","319"
"1057","Chapéu WS Juta Preta com Fita Strass Sortida","170.02.03.022.72","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/ws/chapeu-ws-juta-preto-com-fita-strass-sortida","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_ws_juta_preto_com_fita_strass_sortida_1057_1_dec027948a92d5df5ea6c432c29b9a30.png","","Marca: Sibu Company","320"
"1059","Chapéu WS Juta com Fita Strass Sortida","170.02.03.001.72","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/ws/chapeu-ws-juta-com-fita-strass-sortida","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_ws_juta_com_fita_strass_sortida_1059_1_bbebed19ee4cf9b70cb221ce6fbcb253.png","","Marca: Sibu Company","321"
"1061","Chapéu Country Juta Preta Infantil com Fita Colorida","031.15.03.022.010","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus-infantis/infantis/country-infantil/chapeu-country-juta-preta-infantil-com-fita-colorida","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_juta_preta_infantil_com_fita_colorida_1061_1_8d55609572bc8546cd28a5fef0ccef37.png","","Marca: Sibu Company","322"
"1063","Chapéu Top Bull Juta Preta com Fita de Strass Sortida","172.02.03.022.74","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/top-bull/chapeu-top-bull-juta-preta-com-fita-de-strass-sortida","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_juta_preta_com_fita_de_strass_sortida_1063_1_872c401de85621629308e3d5944ffb94.png","","Marca: Sibu Company","323"
"1065","Chapéu Top Bull Juta Natural com Fita de Detalhe Frontal","172.02.03.001.20","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/top-bull/chapeu-top-bull-juta-natural-com-fita-de-detalhe-frontal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_juta_natural_com_fita_de_detalhe_frontal_1065_1_34c11198a302e24bfbbf739e7e271777.png","","Marca: Sibu Company","324"
"1067","Chapéu Cavaleiro II Juta Preta com Fita de Recouro Preto e Detalhe Bege","116.02.03.022.49","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/cavaleiro-ii-alto/chapeu-cavaleiro-ii-alto-juta-preta-com-fita-marrom-e-bege","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_juta_preta_com_fita_de_recouro_preto_e_detalhe_bege_1067_1_4aa5e6bc1dade2fbfafdbdda91182e8f.png","","Marca: Sibu Company","325"
"1069","Chapéu Cavaleiro II Alto Juta Natural com Fita de Strass Sortida","116.02.03.001.72","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/cavaleiro-ii-alto/chapeu-cavaleiro-ii-alto-juta-natural-com-fita-de-strass-sortida","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_alto_juta_natural_com_fita_de_strass_sortida_1069_1_55b5c2d8549f187d5e274d930894ff77.png","","Marca: Sibu Company","326"
"1071","Chapéu Cavaleiro II  Juta Preta com Fita Strass e Pena Sortidas","116.02.03.022.73","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/cavaleiro-ii-alto/chapeu-cavaleiro-ii-alto-juta-preta-com-fita-strass-e-pena-sortidos","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_alto_juta_preta_com_fita_strass_e_pena_sortidos_1071_1_91dd5d721a7c4247f29d8f21ae735cf6.png","","Marca: Sibu Company","327"
"1073","Chapéu Daisy Bicolor Infantil em Tecido","108.00.06.026","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-bucket/daisy/chapeu-daisy-bicolor-infantil-em-tecido","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_daisy_bicolor_infantil_em_tecido_1073_1_f90a5c27bb0a69881177515a03927c14.png","","","328"
"1075","Chapéu Rock Sport Super Fino Branco Infantil com Fita de Recouro Preta e Detalhes em Metal","086.15.53.44","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-sociais/rock-sport-iii/chapeu-rock-sport-super-fino-branco-infantil-com-fita-de-recouro-preta-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_super_fino_branco_infantil_com_fita_de_recouro_preta_e_detalhes_em_metal_1075_1_183a62c6a0f726f83b36e623fb70d59a.png","","Marca: Sibu Company","329"
"1077","Chapéu Rock Sport Feltro de Lã Preto Infantil com Fita de Gorgurão Preta","067.15.80.02","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-la-preto-infantil-com-fita-gorgurao-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_la_preto_infantil_com_fita_gorgurao_preta_1077_1_1fe1607179e9016c8dbd1c9dfb655c36.jpg","","Marca: Sibu Company","330"
"1079","Chapéu Rock Sport Bangora Marrom Infantil com Fita de Recouro e Detalhes em Metal","070.15.52.45","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-bangora-marrom-infantil-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_bangora_marrom_infantil_com_fita_de_recouro_e_detalhes_em_metal_1079_1_ca8f1f287b206730e3bed2e99e8ec2e5.png","","Marca: Sibu Company","331"
"1081","Boina Tradicional Infantil em Tecido com Botão na Aba","105.00.06.024","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas-italianas/boina-tradicional/boina-tradicional-tecido/boina-tradicional-infantil-em-tecido","https://images.tcdn.com.br/img/img_prod/1063786/boina_tradicional_infantil_em_tecido_1081_1_f5a3692cf432bbaebdd6955875b11db9.png","","","332"
"1083","Chapéu Débora Infantil em Tecido com Faixa Xadrez","106.00.06.024","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-bucket/debora/chapeu-debora-infantil-em-tecido-com-faixa-xadrez","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_debora_infantil_em_tecido_com_faixa_xadrez_1083_1_17541d463e5c73b3c0ed333aa85987b4.png","","","333"
"1085","Boina Infantil Juliana","103.00.06.749","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas-italianas/boina-infantil-juliana","https://images.tcdn.com.br/img/img_prod/1063786/boina_infantil_juliana_1085_1_c7617a7e123a81dcfaf0782512a1f7ac.png","","","334"
"1087","Chapéu Country Juta Preta Infantil com Fita de Strass Sortida","031.15.03.022.71","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus-infantis/infantis/country-infantil/chapeu-country-juta-preta-infantil-com-fitas-de-strass-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_juta_preta_infantil_com_fitas_de_strass_sortida_1087_1_e16713b7077f8f16f3e45dc7d65ea8d6.png","","Marca: Sibu Company","335"
"1089","Boina a Gavroche em Tecidos Cores Sólidas e Cores Neutras","138.00.06.822","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas-italianas/boina-gavroche/boina-a-gavroche-em-tecido-de-verao-teste","https://images.tcdn.com.br/img/img_prod/1063786/boina_gavroche_em_tecidos_cores_solidas_e_cores_neutras_1089_1_a577188fb213250485e5166b169f83ce.png","","Marca: San Doná","336"
"1091","Boina Classic em Tecido Infantil","104.00.06.022","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/infantil/boina-classic-de-tecido-infantil","https://images.tcdn.com.br/img/img_prod/1063786/boina_classic_de_tecido_infantil_1091_1_72ac74544c2e8a1b8f66d8fcc76626d3.jpg","","","337"
"1097","Chapéu Top Bull Feltro de Lã 30X Marrom aba Formada com Fita Vermelho, Amarelo e Preto","069.19.92.55","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/top-bull/chapeu-top-bull-la-30x-marrom-formado","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_feltro_de_la_30x_marrom_aba_formada_com_fita_vermelho_amarelo_e_preto_1097_1_bfd4305372991e42b188247213dc91cd.png","","Marca: Sibu Company","338"
"1099","Chapéu Cavaleiro II Bangora Marrom aba Formada com Fita de Recouro e Detalhes em Metal","116.05.52.45","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-country/cavaleiro-ii/chapeu-cavaleiro-ii-bangora-formado-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_bangora_formado_com_fita_de_recouro_e_detalhes_em_metal_1099_1_f3d1f1f812894fef37004b838cb1e814.png","","Marca: Sibu Company","339"
"1101","Chapéu Rock Sport Feltro de Lã Marrom aba Formada com Fita Bicolor","179.20.92.14","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-la-marrom-formado","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_la_marrom_aba_formada_com_fita_bicolor_1101_1_e1d902cc83ff0846495b635c25d1ca04.png","","Marca: Sibu Company","340"
"1103","Chapéu Country Feltro de Lã Preto aba Formada com Fita de Feltro e Fivela de Metal","046.20.90.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-country/country/chapeu-country-la-formado","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_la_aba_formada_com_fita_de_feltro_e_fivela_de_metal_1103_1_d2d77ba4c4c3feaa7a236cfaeaedbaf1.png","","Marca: Sibu Company","341"
"1105","Chapéu WS Shantung Liso 30X aba Formada com Fita Preta com Detalhe em Forma de Pirâmide","171.05.70.30","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-long-hats/ws/chapeu-ws-shantung-liso-30x-formado-com-fita-preta-com-detalhe-em-forma-de-piramide","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_ws_shantung_liso_30x_formado_com_fita_preta_com_detalhe_em_forma_de_piramide_1105_1_2f6b27a57904242f1d557c72ed0e17ac.png","","Marca: Sibu Company","342"
"1107","Boina Donatela em Tecidos Cores Sólidas e Cores Neutras","062.00.06.726","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas-italianas/boina-donatela/boina-donatela-em-tecidos-cores-solidas-e-cores-neutras","https://images.tcdn.com.br/img/img_prod/1063786/boina_donatela_em_tecidos_cores_solidas_e_cores_neutras_1107_1_0caa6fded0b591ad4a35a131f79e14c8.jpg","","Marca: San Doná","343"
"1109","Boina Nina em Tecidos Cores Sólidas e Cores Neutras","063.00.06.726","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas-italianas/boina-nina/boina-nina-em-tecidos-cores-solidas-e-cores-neutras","https://images.tcdn.com.br/img/img_prod/1063786/boina_nina_em_tecidos_cores_solidas_e_cores_neutras_1109_1_bcc40fcc5a736696cceae99a1741d5f4.jpg","","","344"
"1113","Chapéu Rock Sport Bangora com Proteção Solar UV - Fita Plissada Azul","288.01.51.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-sociais/rock-sport-iii/chapeu-rock-sport-super-fino-branco-com-uv-fitas-sortidas-de-tecido","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_bangora_com_uv_fita_em_tecido_sortidas_1113_1_7151f80bb13f17551b1da0f634c96862.jpg","","Marca: Sibu Company","345"
"1115","Chapéu Rock Sport Super Fino Branco com Proteção Solar UV - Fita Plissada Azul","287.01.53.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-super-fino-branco-com-uv-fita-em-tecido-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_super_fino_branco_com_uv_fita_em_tecido_sortidas_1115_1_717af5a34d6d11f529b67c0d04b86b5d.jpg","","Marca: Sibu Company","346"
"1117","Chapéu Rock Sport Bangora com Proteção Solar UV - Laço de Estampa Sortida","188.01.51.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-bangora-soft-com-uv-fita-em-tecido-sortida","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_bangora_soft_com_uv_fita_em_tecido_sortida_1117_1_d71edab662fabf7bcfec5b66ed4e6eee.jpg","","Marca: Sibu Company","347"
"1119","Chapéu Rock Sport Bangora Marrom com Proteção Solar UV - Fita Plissada Marrom","289.01.52.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-bangora-marrom-com-uv-fita-marrom","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_bangora_marrom_com_uv_fita_marrom_1119_1_49ffb7addddcbc47c3bdcb72f223210b.jpg","","Marca: Sibu Company","348"
"1121","Chapéu Rock Sport Bangora Marrom com Proteção Solar UV - Laço de Estampa Sortida","189.01.52.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-bangora-marrom-com-uv-fitas-em-tecido-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_bangora_marrom_com_uv_fitas_em_tecido_sortidas_1121_1_c1ced9275099fdab4559b80386008e3a.jpg","","Marca: Sibu Company","349"
"1123","Chapéu Rock Sport Super Fino Branco com Proteção Solar UV - Laço de Estampa Sortida","187.01.53.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-super-fino-branco-com-uv-fita-em-tecido-sortidas-1123","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_super_fino_branco_com_uv_fita_em_tecido_sortidas_1123_1_5f7893c0d168df185ba7e921e479e554.jpg","","Marca: Sibu Company","350"
"1125","Chapéu Rock Sport Algas Verde com Proteção Solar UV - Fita Plissada Preta","290.01.42.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-algas-verde-com-uv-fita-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_algas_verde_com_uv_fita_preta_1125_1_34324144d2a4ebccee432b443f68efde.jpg","","Marca: Sibu Company","351"
"1127","Chapéu Rock Sport Algas Verde com Proteção Solar UV - Laço de Estampa Sortida","190.01.42.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-australianos/rock-sport/chapeu-rock-sport-algas-verde-com-uv-fita-em-tecido-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_algas_verde_com_uv_fita_em_tecido_sortidas_1127_1_ed8db691bc0215b047680c103448b718.jpg","","Marca: Sibu Company","352"
"1129","Chapéu Rock Sport III Algas Marrom e Bege com Proteção Solar UV - Fita Plissada Marrom","136.01.47.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-sociais/rock-sport-iii/chapeu-rock-sport-iii-algas-marrom-e-bege-com-uv-fita-plissada-bege","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_iii_algas_marrom_e_bege_com_uv_fita_plissada_bege_1129_1_c2cd162e6bf187e5ed1dd25e5abc552e.jpg","","Marca: Sibu Company","353"
"1131","Chapéu Rock Sport III Palha Bicolor Caramelo com Proteção Solar UV - Fita Plissada Bege","136.01.46.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-sociais/rock-sport-iii/chapeu-rock-sport-iii-bicolor-caramelo-com-uv-fita-plissada","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_iii_bicolor_caramelo_com_uv_fita_plissada_1131_1_fe7800957b2993bb1b6093d9ea0aa1e8.jpg","","Marca: Sibu Company","354"
"1133","Chapéu Rock Sport III Palha Tri Color com Proteção Solar UV - Fita Gorgorão Preta","236.01.44.43","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-sociais/rock-sport-iii/chapeu-rock-sport-iii-palha-tricolor-com-uv-fita-gorgorao-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_iii_palha_tricolor_com_uv_fita_gorgorao_preta_1133_1_bf315b464e1311435140e164b6b6412c.jpg","","Marca: Sibu Company","355"
"1135","Chapéu Rock Sport III Algas Branco e Preto com Proteção Solar UV - Fita Gorgorão Azul","236.01.43.43","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-sociais/rock-sport-iii/chapeu-rock-sport-iii-algas-branco-e-preto-com-uv-fita-gorgorao-azul","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_iii_algas_branco_e_preto_com_uv_fita_gorgorao_azul_1135_1_be9de7ad06a73c71356c874d633db97b.jpg","","Marca: Sibu Company","356"
"1137","Chapéu Rock Sport III Algas Mesclado  - Fita Plissada Cáqui","136.01.48.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-sociais/rock-sport-iii/chapeu-rock-sport-iii-algas-mesclado-com-uv-fita-plissada","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_iii_algas_mesclado_com_uv_fita_plissada_1137_1_0bc44f42e5bf982a705bd4badbd23c41.jpg","","Marca: Sibu Company","357"
"1139","Chapéu Rock Sport III Algas Terra com Proteção Solar UV - Fita Gorgorão Marrom","236.01.45.43","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-sociais/rock-sport-iii/chapeu-rock-sport-iii-algas-terra-com-uv-fita-gorgorao-marrom","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_iii_algas_terra_com_uv_fita_gorgorao_marrom_1139_1_a20c64f7d2db99dccd3059b965843ad9.jpg","","Marca: Sibu Company","358"
"1141","Chapéu Capri Algas Terra - Laço de Estampa Sortida","191.01.45.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-floppy/capri/chapeu-capri-algas-terra-com-uv-fita-em-tecido-estampado-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_capri_algas_terra_com_uv_fita_em_tecido_estampado_sortidas_1141_1_5c6b4e59854c5382feb32e595eeacf25.jpg","","Marca: Sibu Company","359"
"1143","Chapéu Capri Palha Bicolor Caramelo - Laço de Estampa Sortida","191.01.46.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-floppy/capri/chapeu-capri-palha-bicolor-caramelo-com-uv-fita-em-tecido-estampado-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_capri_palha_bicolor_caramelo_com_protecao_solar_uv_laco_de_estampa_sortida_1143_1_46099ceece3996968ccf34b4950ff6bd.png","","Marca: Sibu Company","360"
"1145","Chapéu Capri Palha Tri Color - Laço de Estampa Sortida","191.01.44.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-floppy/capri/chapeu-capri-palhatri-color-com-uv-fita-em-tecido-estampado-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_capri_palha_tri_color_com_protecao_solar_uv_laco_de_estampa_sortida_1145_1_bf6735821cbc6f1ae33d71694f6bdfa0.png","","Marca: Sibu Company","361"
"1147","Chapéu Capri Algas Mesclado - Laço de Estampa Sortida","191.01.48.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-floppy/capri/chapeu-capri-algas-mesclado-com-uv-fita-em-tecido-estampado-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_capri_algas_mesclado_com_protecao_solar_uv_laco_de_estampa_sortida_1147_1_2f0ba8b6cebbc8ee571a6c97d6b170a5.png","","Marca: Sibu Company","362"
"1149","Chapéu Capri Algas Branco e Preto - Laço de Estampa Sortida","191.01.43.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-floppy/capri/chapeu-capri-algas-branco-e-preto-com-uv-fita-em-tecido-estampado-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_capri_algas_branco_e_preto_com_protecao_solar_uv_laco_de_estampa_sortida_1149_1_3d209efb6f2d4e3adb3f1fa1e08f893e.png","","Marca: Sibu Company","363"
"1151","Chapéu Capri Algas Marrom e Bege - Laço de Estampa Sortida","191.01.47.31","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeus-floppy/capri/chapeu-capri-algas-marrom-e-bege-com-uv-fita-em-tecido-estampado-sortidas","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_capri_algas_marrom_e_bege_com_protecao_solar_uv_laco_de_estampa_sortida_1151_1_731c5a99b51f266eb891ac5963931b3f.png","","Marca: Sibu Company","364"
